"nuts2_code","country_code","year","fertility","poverty","family_exp"
"PL61","PL",2019,1.39,22.2,265.93
"PL62","PL",2019,1.35,23.7,265.93
"PL63","PL",2019,1.62,15,265.93
"PL71","PL",2019,1.36,17.1,265.93
"PL72","PL",2019,1.26,20.3,265.93
"PL81","PL",2019,1.34,28.5,265.93
"PL82","PL",2019,1.38,22.1,265.93
"PL84","PL",2019,1.42,20.5,265.93
"PL91","PL",2019,1.6,12.9,265.93
"PL92","PL",2019,1.51,21.1,265.93
"PT11","PT",2018,1.27667,23,68.13
"PT15","PT",2018,1.64886,23.2,68.13
"PT16","PT",2018,1.34243,22.8,68.13
"PT17","PT",2018,1.62063,16.5,68.13
"PT18","PT",2018,1.50266,21.1,68.13
"PT20","PT",2018,1.39402,36.5,68.13
"PT30","PT",2018,1.30193,31.9,68.13
"PT11","PT",2019,1.28793,22.3,73.53
"PT15","PT",2019,1.67784,22.7,73.53
"PT16","PT",2019,1.36295,20.5,73.53
"PT17","PT",2019,1.62614,17.5,73.53
"PT18","PT",2019,1.54728,21.6,73.53
"PT20","PT",2019,1.35461,36.7,73.53
"PT30","PT",2019,1.3177,32,73.53
"RO11","RO",2017,1.7,35.6,101.13
"RO12","RO",2017,1.88,29.7,101.13
"RO21","RO",2017,2.16,49.6,101.13
"RO22","RO",2017,1.89,52.4,101.13
"RO31","RO",2017,1.74,50.2,101.13
"RO32","RO",2017,1.52,31.8,101.13
"RO41","RO",2017,1.63,52.5,101.13
"RO42","RO",2017,1.58,31.8,101.13
"RO11","RO",2018,1.69,28.8,106.72
"RO12","RO",2018,1.84,27.6,106.72
"RO21","RO",2018,2.09,49.9,106.72
"RO22","RO",2018,1.84,50.3,106.72
"RO31","RO",2018,1.74,45.6,106.72
"RO32","RO",2018,1.53,28.2,106.72
"RO41","RO",2018,1.66,47.4,106.72
"RO42","RO",2018,1.6,24.2,106.72
"RO11","RO",2019,1.69,23.4,128.43
"RO12","RO",2019,1.85,28.2,128.43
"RO21","RO",2019,2.14,49.2,128.43
"RO22","RO",2019,1.84,49.5,128.43
"RO31","RO",2019,1.76,43.1,128.43
"RO32","RO",2019,1.55,21.7,128.43
"RO41","RO",2019,1.64,42.2,128.43
"RO42","RO",2019,1.58,24,128.43
"SE11","SE",2017,1.71,14.1,626.19
"SE12","SE",2017,1.8,16.7,626.19
"SE21","SE",2017,1.91,14,626.19
"SE22","SE",2017,1.78,21.9,626.19
"SE23","SE",2017,1.76,18.2,626.19
"SE31","SE",2017,1.89,20.3,626.19
"SE32","SE",2017,1.9,16.7,626.19
"SE33","SE",2017,1.73,15.3,626.19
"SE11","SE",2018,1.66,13.6,657.87
"SE12","SE",2018,1.76,16.5,657.87
"SE21","SE",2018,1.88,16.9,657.87
"SE22","SE",2018,1.76,26.2,657.87
"SE23","SE",2018,1.74,16.6,657.87
"SE31","SE",2018,1.89,19.5,657.87
"SE32","SE",2018,1.9,18.4,657.87
"SE33","SE",2018,1.69,17.4,657.87
"SE11","SE",2019,1.61,14.5,657.41
"SE12","SE",2019,1.72,18.4,657.41
"SE21","SE",2019,1.83,16.3,657.41
"SE22","SE",2019,1.72,24.7,657.41
"SE23","SE",2019,1.71,18.7,657.41
"SE31","SE",2019,1.78,18.2,657.41
"SE32","SE",2019,1.82,23.6,657.41
"SE33","SE",2019,1.7,16.3,657.41
"SI03","SI",2018,1.64,17.3,125.28
"SI04","SI",2018,1.58,13.3,125.28
"SI03","SI",2019,1.68,16.3,136.15
"SI04","SI",2019,1.55,10.8,136.15
"SK01","SK",2017,1.66,9.9,209.55
"SK02","SK",2017,1.34,12.9,209.55
"SK03","SK",2017,1.45,17.5,209.55
"SK04","SK",2017,1.65,20.1,209.55
"SK01","SK",2018,1.7,7.3,207.09
"SK02","SK",2018,1.35,10.7,207.09
"SK03","SK",2018,1.48,18.6,207.09
"SK04","SK",2018,1.66,20.6,207.09
"SK01","SK",2019,1.65,6.8,224.33
"SK02","SK",2019,1.4,10.2,224.33
"SK03","SK",2019,1.49,19.3,224.33
"SK04","SK",2019,1.69,19.7,224.33
"AL01","AL",2019,1.59,55.4,24.93
"AL02","AL",2019,1.28,49.2,24.93
"AL03","AL",2019,1.23,48.4,24.93
"BG31","BG",2017,1.85291,47.4,315.5
"BG32","BG",2017,1.71635,43,315.5
"BG33","BG",2017,1.68931,40.4,315.5
"BG34","BG",2017,2.10908,39.9,315.5
"BG41","BG",2017,1.45777,26,315.5
"BG42","BG",2017,1.79732,45,315.5
"BG31","BG",2018,1.88775,42,333.09
"BG32","BG",2018,1.75067,34.5,333.09
"BG33","BG",2018,1.73954,34.5,333.09
"BG34","BG",2018,2.10184,36.2,333.09
"BG41","BG",2018,1.46803,22.8,333.09
"BG42","BG",2018,1.83131,39.2,333.09
"BG31","BG",2019,1.90808,41.6,335.72
"BG32","BG",2019,1.77018,37.6,335.72
"BG33","BG",2019,1.83009,33.7,335.72
"BG34","BG",2019,2.15573,37.9,335.72
"BG41","BG",2019,1.53127,22.7,335.72
"BG42","BG",2019,1.87979,38.1,335.72
"CH01","CH",2017,1.52,20.4,5905.4
"CH02","CH",2017,1.53,19.7,5905.4
"CH03","CH",2017,1.52,17.3,5905.4
"CH04","CH",2017,1.5,14.3,5905.4
"CH05","CH",2017,1.54,17.9,5905.4
"CH06","CH",2017,1.56,13.6,5905.4
"CH07","CH",2017,1.37,34,5905.4
"CH01","CH",2018,1.51,21.2,5921.83
"CH02","CH",2018,1.53,19.1,5921.83
"CH03","CH",2018,1.51,18.2,5921.83
"CH04","CH",2018,1.47,11.9,5921.83
"CH05","CH",2018,1.59,17.7,5921.83
"CH06","CH",2018,1.59,12.5,5921.83
"CH07","CH",2018,1.28,30.2,5921.83
"CH01","CH",2019,1.47,26.1,6045.05
"CH02","CH",2019,1.5,21.1,6045.05
"CH03","CH",2019,1.5,18.8,6045.05
"CH04","CH",2019,1.42,13.1,6045.05
"CH05","CH",2019,1.53,17.2,6045.05
"CH06","CH",2019,1.54,14.2,6045.05
"CH07","CH",2019,1.26,26.7,6045.05
"CZ01","CZ",2017,1.55,9.8,2529.34
"CZ02","CZ",2017,1.79,11,2529.34
"CZ03","CZ",2017,1.7,9.3,2529.34
"CZ04","CZ",2017,1.67,16.1,2529.34
"CZ05","CZ",2017,1.7,10.1,2529.34
"CZ06","CZ",2017,1.73,11,2529.34
"CZ07","CZ",2017,1.67,11.2,2529.34
"CZ08","CZ",2017,1.6,19.7,2529.34
"CZ01","CZ",2018,1.56,8.3,2698.97
"CZ02","CZ",2018,1.74,9.4,2698.97
"CZ03","CZ",2018,1.72,9.4,2698.97
"CZ04","CZ",2018,1.66,17,2698.97
"CZ05","CZ",2018,1.74,11.6,2698.97
"CZ06","CZ",2018,1.76,11.3,2698.97
"CZ07","CZ",2018,1.71,12.5,2698.97
"CZ08","CZ",2018,1.68,16,2698.97
"CZ01","CZ",2019,1.52,7.7,2644.54
"CZ02","CZ",2019,1.76,9.6,2644.54
"CZ03","CZ",2019,1.72,9.3,2644.54
"CZ04","CZ",2019,1.71,19.7,2644.54
"CZ05","CZ",2019,1.76,12.4,2644.54
"CZ06","CZ",2019,1.77,11.9,2644.54
"CZ07","CZ",2019,1.67,12.8,2644.54
"CZ08","CZ",2019,1.66,15.1,2644.54
"DK01","DK",2017,1.67,18.9,3661.35
"DK02","DK",2017,1.83,17.9,3661.35
"DK03","DK",2017,1.82,17.6,3661.35
"DK04","DK",2017,1.83,16,3661.35
"DK05","DK",2017,1.81,18.4,3661.35
"DK01","DK",2018,1.65,19.6,3680.07
"DK02","DK",2018,1.83,16.8,3680.07
"DK03","DK",2018,1.78,15.7,3680.07
"DK04","DK",2018,1.81,15.8,3680.07
"DK05","DK",2018,1.77,19.2,3680.07
"DK01","DK",2019,1.66,18.2,3676.6
"DK02","DK",2019,1.76,14.3,3676.6
"DK03","DK",2019,1.73,18.1,3676.6
"DK04","DK",2019,1.75,17,3676.6
"DK05","DK",2019,1.75,17.7,3676.6
"EL30","EL",2018,1.36,27,760.3
"EL41","EL",2018,1.63,31.9,760.3
"EL42","EL",2018,1.54,31.6,760.3
"EL43","EL",2018,1.52,34.8,760.3
"EL51","EL",2018,1.32,33.5,760.3
"EL52","EL",2018,1.28,29.3,760.3
"EL53","EL",2018,1.26,36.5,760.3
"EL54","EL",2018,1.22,31.1,760.3
"EL61","EL",2018,1.32,32.9,760.3
"EL62","EL",2018,1.6,26.2,760.3
"EL63","EL",2018,1.29,41.1,760.3
"EL64","EL",2018,1.23,28.7,760.3
"EL65","EL",2018,1.35,29.2,760.3
"EL30","EL",2019,1.35,24.5,805.39
"EL41","EL",2019,1.6,30.7,805.39
"EL42","EL",2019,1.62,30.1,805.39
"EL43","EL",2019,1.54,30.5,805.39
"EL51","EL",2019,1.3,34,805.39
"EL52","EL",2019,1.27,30.6,805.39
"EL53","EL",2019,1.26,33.6,805.39
"EL54","EL",2019,1.24,26.8,805.39
"EL61","EL",2019,1.28,28.3,805.39
"EL62","EL",2019,1.55,22.3,805.39
"EL63","EL",2019,1.32,39.8,805.39
"EL64","EL",2019,1.12,28.3,805.39
"EL65","EL",2019,1.32,35.1,805.39
"ES11","ES",2017,1.11971,23,4911.66
"ES12","ES",2017,1.0277,17.8,4911.66
"ES13","ES",2017,1.16135,20.5,4911.66
"ES21","ES",2017,1.3205,15,4911.66
"ES22","ES",2017,1.4463,13.2,4911.66
"ES23","ES",2017,1.33934,13.9,4911.66
"ES24","ES",2017,1.32689,16.2,4911.66
"ES30","ES",2017,1.31942,21.7,4911.66
"ES41","ES",2017,1.14147,19.2,4911.66
"ES42","ES",2017,1.30795,34.9,4911.66
"ES43","ES",2017,1.28931,44.9,4911.66
"ES51","ES",2017,1.36858,20.2,4911.66
"ES52","ES",2017,1.29225,31.9,4911.66
"ES53","ES",2017,1.24946,25.2,4911.66
"ES61","ES",2017,1.35638,39,4911.66
"ES62","ES",2017,1.54678,35.6,4911.66
"ES63","ES",2017,1.79543,46.9,4911.66
"ES64","ES",2017,2.2558,30.2,4911.66
"ES70","ES",2017,1.07193,39.9,4911.66
"ES11","ES",2018,1.04073,24.1,5052.11
"ES12","ES",2018,1.02771,21.8,5052.11
"ES13","ES",2018,1.11039,24.4,5052.11
"ES21","ES",2018,1.27534,12.2,5052.11
"ES22","ES",2018,1.37788,13.1,5052.11
"ES23","ES",2018,1.23376,19.1,5052.11
"ES24","ES",2018,1.28449,17.8,5052.11
"ES30","ES",2018,1.26087,20.9,5052.11
"ES41","ES",2018,1.14267,19.8,5052.11
"ES42","ES",2018,1.26129,33.4,5052.11
"ES43","ES",2018,1.21358,43.7,5052.11
"ES51","ES",2018,1.30934,18.9,5052.11
"ES52","ES",2018,1.23939,30.7,5052.11
"ES53","ES",2018,1.24665,17.3,5052.11
"ES61","ES",2018,1.31519,41.7,5052.11
"ES62","ES",2018,1.52629,33.2,5052.11
"ES63","ES",2018,1.68002,48.9,5052.11
"ES64","ES",2018,2.26992,23.5,5052.11
"ES70","ES",2018,1.00946,39.2,5052.11
"ES11","ES",2019,1.01814,24.2,5437.75
"ES12","ES",2019,0.95664,25,5437.75
"ES13","ES",2019,1.06379,19.8,5437.75
"ES21","ES",2019,1.24932,15,5437.75
"ES22","ES",2019,1.38361,12.4,5437.75
"ES23","ES",2019,1.30172,15.8,5437.75
"ES24","ES",2019,1.25335,20.5,5437.75
"ES30","ES",2019,1.21957,20.2,5437.75
"ES41","ES",2019,1.12497,16.8,5437.75
"ES42","ES",2019,1.24287,31,5437.75
"ES43","ES",2019,1.2167,36.9,5437.75
"ES51","ES",2019,1.26909,18.8,5437.75
"ES52","ES",2019,1.23134,28.2,5437.75
"ES53","ES",2019,1.17358,16.5,5437.75
"ES61","ES",2019,1.30586,39.3,5437.75
"ES62","ES",2019,1.49064,33.4,5437.75
"ES63","ES",2019,1.48046,49,5437.75
"ES64","ES",2019,2.0991,39.7,5437.75
"ES70","ES",2019,0.96995,38.3,5437.75
"FI1B","FI",2017,1.38,12,2618.23
"FI1C","FI",2017,1.47,16.1,2618.23
"FI1D","FI",2017,1.63,17.9,2618.23
"FI1B","FI",2018,1.33,11.1,2536.3
"FI1C","FI",2018,1.36,17.1,2536.3
"FI1D","FI",2018,1.53,20.3,2536.3
"FI1B","FI",2019,1.28,9.4,2459.63
"FI1C","FI",2019,1.3,14.7,2459.63
"FI1D","FI",2019,1.44,17.8,2459.63
"HR03","HR",2017,1.39,21.6,321.28
"HR04","HR",2017,1.43,24.8,321.28
"HR03","HR",2018,1.43,21.2,369.21
"HR04","HR",2018,1.49,22.6,369.21
"HR03","HR",2019,1.42,19.4,387.48
"HR04","HR",2019,1.49,21.6,387.48
"HU21","HU",2017,1.55,20.1,1742.57
"HU22","HU",2017,1.46,19.9,1742.57
"HU23","HU",2017,1.55,30.4,1742.57
"HU31","HU",2017,1.82,36.4,1742.57
"HU32","HU",2017,1.7,28.4,1742.57
"HU33","HU",2017,1.56,26.4,1742.57
"HU11","HU",2018,1.21,16.5,1751.27
"HU12","HU",2018,1.6,14.3,1751.27
"HU21","HU",2018,1.52,15.2,1751.27
"HU22","HU",2018,1.47,12.4,1751.27
"HU23","HU",2018,1.57,26.7,1751.27
"HU31","HU",2018,1.84,31.3,1751.27
"HU32","HU",2018,1.69,27.1,1751.27
"HU33","HU",2018,1.55,22.2,1751.27
"HU11","HU",2019,1.19,17.1,1741.47
"HU12","HU",2019,1.63,20.2,1741.47
"HU21","HU",2019,1.55,12.1,1741.47
"HU22","HU",2019,1.48,17,1741.47
"HU23","HU",2019,1.58,25,1741.47
"HU31","HU",2019,1.83,26.7,1741.47
"HU32","HU",2019,1.73,26,1741.47
"HU33","HU",2019,1.55,16.5,1741.47
"IE04","IE",2017,1.88,25.9,2455.44
"IE05","IE",2017,1.84,24,2455.44
"IE06","IE",2017,1.7,20.2,2455.44
"IE04","IE",2018,1.89,25.2,2447.07
"IE05","IE",2018,1.85,22.6,2447.07
"IE06","IE",2018,1.66,17.9,2447.07
"IE04","IE",2019,1.87,26.4,2389.36
"IE05","IE",2019,1.76,21,2389.36
"IE06","IE",2019,1.64,17.4,2389.36
"ITC1","IT",2017,1.34908,18.4,7417.46
"ITC2","IT",2017,1.35592,17.2,7417.46
"ITC3","IT",2017,1.29024,19,7417.46
"ITC4","IT",2017,1.40535,16.9,7417.46
"ITF1","IT",2017,1.25286,28.2,7417.46
"ITF2","IT",2017,1.20144,35,7417.46
"ITF3","IT",2017,1.36197,43,7417.46
"ITF4","IT",2017,1.25093,36.7,7417.46
"ITF5","IT",2017,1.20013,31.9,7417.46
"ITF6","IT",2017,1.30506,43.9,7417.46
"ITG1","IT",2017,1.37181,48.9,7417.46
"ITG2","IT",2017,1.07838,37.2,7417.46
"ITH1","IT",2017,1.74689,6.3,7417.46
"ITH2","IT",2017,1.4863,17.1,7417.46
"ITH3","IT",2017,1.36698,13,7417.46
"ITH4","IT",2017,1.31574,13.1,7417.46
"ITH5","IT",2017,1.36091,15,7417.46
"ITI1","IT",2017,1.29473,17.4,7417.46
"ITI2","IT",2017,1.25818,16.1,7417.46
"ITI3","IT",2017,1.26097,20.9,7417.46
"ITI4","IT",2017,1.30127,26.7,7417.46
"ITC1","IT",2018,1.29684,18.4,7386.68
"ITC2","IT",2018,1.38873,13.1,7386.68
"ITC3","IT",2018,1.24387,18.1,7386.68
"ITC4","IT",2018,1.36258,14.9,7386.68
"ITF1","IT",2018,1.2048,25.8,7386.68
"ITF2","IT",2018,1.10607,25,7386.68
"ITF3","IT",2018,1.32915,48.9,7386.68
"ITF4","IT",2018,1.23363,35.8,7386.68
"ITF5","IT",2018,1.1411,35.2,7386.68
"ITF6","IT",2018,1.2891,40.7,7386.68
"ITG1","IT",2018,1.37221,49.5,7386.68
"ITG2","IT",2018,1.03521,33.6,7386.68
"ITH1","IT",2018,1.72907,12.7,7386.68
"ITH2","IT",2018,1.4505,18.8,7386.68
"ITH3","IT",2018,1.34451,13.2,7386.68
"ITH4","IT",2018,1.28507,12.2,7386.68
"ITH5","IT",2018,1.348,14,7386.68
"ITI1","IT",2018,1.2608,17.9,7386.68
"ITI2","IT",2018,1.22402,17,7386.68
"ITI3","IT",2018,1.22736,16.1,7386.68
"ITI4","IT",2018,1.25317,25.7,7386.68
"ITC1","IT",2019,1.27,16.3,7787.58
"ITC2","IT",2019,1.31,8.6,7787.58
"ITC3","IT",2019,1.21,17.5,7787.58
"ITC4","IT",2019,1.33,16.6,7787.58
"ITF1","IT",2019,1.17,24.4,7787.58
"ITF2","IT",2019,1.15,33.7,7787.58
"ITF3","IT",2019,1.31,48.2,7787.58
"ITF4","IT",2019,1.2,37,7787.58
"ITF5","IT",2019,1.15,33,7787.58
"ITF6","IT",2019,1.26,34.8,7787.58
"ITG1","IT",2019,1.33,45.4,7787.58
"ITG2","IT",2019,1,27.4,7787.58
"ITH1","IT",2019,1.71,10.4,7787.58
"ITH2","IT",2019,1.42,11.4,7787.58
"ITH3","IT",2019,1.29,10.3,7787.58
"ITH4","IT",2019,1.25,13.5,7787.58
"ITH5","IT",2019,1.3,14,7787.58
"ITI1","IT",2019,1.21,18.4,7787.58
"ITI2","IT",2019,1.2,12.3,7787.58
"ITI3","IT",2019,1.19,18.5,7787.58
"ITI4","IT",2019,1.18,24.1,7787.58
"LT01","LT",2017,1.49406,23.1,281.3
"LT02","LT",2017,1.59857,32.4,281.3
"LT01","LT",2018,1.48992,22.2,459.7
"LT02","LT",2018,1.54059,31.1,459.7
"LT01","LT",2019,1.35689,20.2,572.64
"LT02","LT",2019,1.46291,27.6,572.64
"NL11","NL",2017,1.45,21.8,3153.53
"NL12","NL",2017,1.77,17.7,3153.53
"NL13","NL",2017,1.77,16.8,3153.53
"NL21","NL",2017,1.72,16.4,3153.53
"NL22","NL",2017,1.7,15.2,3153.53
"NL23","NL",2017,1.72,17.4,3153.53
"NL31","NL",2017,1.68,14.9,3153.53
"NL32","NL",2017,1.52,16.7,3153.53
"NL33","NL",2017,1.64,19.3,3153.53
"NL34","NL",2017,1.76,12.7,3153.53
"NL41","NL",2017,1.61,14.1,3153.53
"NL42","NL",2017,1.48,15.8,3153.53
"NL11","NL",2018,1.39,22.1,3103.21
"NL12","NL",2018,1.71,16.3,3103.21
"NL13","NL",2018,1.68,14.8,3103.21
"NL21","NL",2018,1.69,15.7,3103.21
"NL22","NL",2018,1.66,15.2,3103.21
"NL23","NL",2018,1.78,15.6,3103.21
"NL31","NL",2018,1.63,13.5,3103.21
"NL32","NL",2018,1.49,17.2,3103.21
"NL33","NL",2018,1.61,19.6,3103.21
"NL34","NL",2018,1.72,14,3103.21
"NL41","NL",2018,1.58,13.4,3103.21
"NL42","NL",2018,1.45,16.9,3103.21
"NL11","NL",2019,1.41,23.9,3334.74
"NL12","NL",2019,1.75,16.5,3334.74
"NL13","NL",2019,1.73,14.7,3334.74
"NL21","NL",2019,1.68,15.6,3334.74
"NL22","NL",2019,1.65,14.6,3334.74
"NL23","NL",2019,1.77,16.2,3334.74
"NL31","NL",2019,1.62,15.1,3334.74
"NL32","NL",2019,1.46,17,3334.74
"NL33","NL",2019,1.6,19.4,3334.74
"NL34","NL",2019,1.73,14.8,3334.74
"NL41","NL",2019,1.55,13.8,3334.74
"NL42","NL",2019,1.43,15.5,3334.74
"NO01","NO",2017,1.54,15.6,3773.28
"NO02","NO",2017,1.57,14.9,3773.28
"NO03","NO",2017,1.6,12.7,3773.28
"NO04","NO",2017,1.77,14.6,3773.28
"NO05","NO",2017,1.7,17.2,3773.28
"NO06","NO",2017,1.63,17.1,3773.28
"NO07","NO",2017,1.59,17.1,3773.28
"NO01","NO",2018,1.5,16.4,3647.38
"NO02","NO",2018,1.51,15.1,3647.38
"NO03","NO",2018,1.56,13.6,3647.38
"NO04","NO",2018,1.68,17.5,3647.38
"NO05","NO",2018,1.64,14.7,3647.38
"NO06","NO",2018,1.53,15,3647.38
"NO07","NO",2018,1.54,16.8,3647.38
"NO01","NO",2019,1.47,16.2,3696.2
"NO02","NO",2019,1.48,19.7,3696.2
"NO03","NO",2019,1.53,14.5,3696.2
"NO04","NO",2019,1.64,17.4,3696.2
"NO05","NO",2019,1.6,13.2,3696.2
"NO06","NO",2019,1.52,14.4,3696.2
"NO07","NO",2019,1.49,16.2,3696.2
"PL21","PL",2019,1.51,18.1,9808.07
"PL22","PL",2019,1.38,13,9808.07
"PL41","PL",2019,1.55,17.3,9808.07
"PL42","PL",2019,1.32,16.5,9808.07
"PL43","PL",2019,1.35,14.8,9808.07
"PL51","PL",2019,1.38,14.1,9808.07
"PL52","PL",2019,1.33,17.8,9808.07
"PL61","PL",2019,1.39,22.2,9808.07
"PL62","PL",2019,1.35,23.7,9808.07
"PL63","PL",2019,1.62,15,9808.07
"PL71","PL",2019,1.36,17.1,9808.07
"PL72","PL",2019,1.26,20.3,9808.07
"PL81","PL",2019,1.34,28.5,9808.07
"PL82","PL",2019,1.38,22.1,9808.07
"PL84","PL",2019,1.42,20.5,9808.07
"PL91","PL",2019,1.6,12.9,9808.07
"PL92","PL",2019,1.51,21.1,9808.07
"PT11","PT",2018,1.27667,23,678.3
"PT15","PT",2018,1.64886,23.2,678.3
"PT16","PT",2018,1.34243,22.8,678.3
"PT17","PT",2018,1.62063,16.5,678.3
"PT18","PT",2018,1.50266,21.1,678.3
"PT20","PT",2018,1.39402,36.5,678.3
"PT30","PT",2018,1.30193,31.9,678.3
"PT11","PT",2019,1.28793,22.3,733.49
"PT15","PT",2019,1.67784,22.7,733.49
"PT16","PT",2019,1.36295,20.5,733.49
"PT17","PT",2019,1.62614,17.5,733.49
"PT18","PT",2019,1.54728,21.6,733.49
"PT20","PT",2019,1.35461,36.7,733.49
"PT30","PT",2019,1.3177,32,733.49
"RO11","RO",2017,1.7,35.6,1846.93
"RO12","RO",2017,1.88,29.7,1846.93
"RO21","RO",2017,2.16,49.6,1846.93
"RO22","RO",2017,1.89,52.4,1846.93
"RO31","RO",2017,1.74,50.2,1846.93
"RO32","RO",2017,1.52,31.8,1846.93
"RO41","RO",2017,1.63,52.5,1846.93
"RO42","RO",2017,1.58,31.8,1846.93
"RO11","RO",2018,1.69,28.8,1937.69
"RO12","RO",2018,1.84,27.6,1937.69
"RO21","RO",2018,2.09,49.9,1937.69
"RO22","RO",2018,1.84,50.3,1937.69
"RO31","RO",2018,1.74,45.6,1937.69
"RO32","RO",2018,1.53,28.2,1937.69
"RO41","RO",2018,1.66,47.4,1937.69
"RO42","RO",2018,1.6,24.2,1937.69
"RO11","RO",2019,1.69,23.4,2319.51
"RO12","RO",2019,1.85,28.2,2319.51
"RO21","RO",2019,2.14,49.2,2319.51
"RO22","RO",2019,1.84,49.5,2319.51
"RO31","RO",2019,1.76,43.1,2319.51
"RO32","RO",2019,1.55,21.7,2319.51
"RO41","RO",2019,1.64,42.2,2319.51
"RO42","RO",2019,1.58,24,2319.51
"SE11","SE",2017,1.71,14.1,5742.32
"SE12","SE",2017,1.8,16.7,5742.32
"SE21","SE",2017,1.91,14,5742.32
"SE22","SE",2017,1.78,21.9,5742.32
"SE23","SE",2017,1.76,18.2,5742.32
"SE31","SE",2017,1.89,20.3,5742.32
"SE32","SE",2017,1.9,16.7,5742.32
"SE33","SE",2017,1.73,15.3,5742.32
"SE11","SE",2018,1.66,13.6,6103.4
"SE12","SE",2018,1.76,16.5,6103.4
"SE21","SE",2018,1.88,16.9,6103.4
"SE22","SE",2018,1.76,26.2,6103.4
"SE23","SE",2018,1.74,16.6,6103.4
"SE31","SE",2018,1.89,19.5,6103.4
"SE32","SE",2018,1.9,18.4,6103.4
"SE33","SE",2018,1.69,17.4,6103.4
"SE11","SE",2019,1.61,14.5,6161.17
"SE12","SE",2019,1.72,18.4,6161.17
"SE21","SE",2019,1.83,16.3,6161.17
"SE22","SE",2019,1.72,24.7,6161.17
"SE23","SE",2019,1.71,18.7,6161.17
"SE31","SE",2019,1.78,18.2,6161.17
"SE32","SE",2019,1.82,23.6,6161.17
"SE33","SE",2019,1.7,16.3,6161.17
"SI03","SI",2018,1.64,17.3,250.49
"SI04","SI",2018,1.58,13.3,250.49
"SI03","SI",2019,1.68,16.3,274.11
"SI04","SI",2019,1.55,10.8,274.11
"SK01","SK",2017,1.66,9.9,1049.48
"SK02","SK",2017,1.34,12.9,1049.48
"SK03","SK",2017,1.45,17.5,1049.48
"SK04","SK",2017,1.65,20.1,1049.48
"SK01","SK",2018,1.7,7.3,1038.62
"SK02","SK",2018,1.35,10.7,1038.62
"SK03","SK",2018,1.48,18.6,1038.62
"SK04","SK",2018,1.66,20.6,1038.62
"SK01","SK",2019,1.65,6.8,1126.61
"SK02","SK",2019,1.4,10.2,1126.61
"SK03","SK",2019,1.49,19.3,1126.61
"SK04","SK",2019,1.69,19.7,1126.61
"AL01","AL",2019,1.59,55.4,27.17
"AL02","AL",2019,1.28,49.2,27.17
"AL03","AL",2019,1.23,48.4,27.17
"BG31","BG",2017,1.85291,47.4,346.74
"BG32","BG",2017,1.71635,43,346.74
"BG33","BG",2017,1.68931,40.4,346.74
"BG34","BG",2017,2.10908,39.9,346.74
"BG41","BG",2017,1.45777,26,346.74
"BG42","BG",2017,1.79732,45,346.74
"BG31","BG",2018,1.88775,42,366.07
"BG32","BG",2018,1.75067,34.5,366.07
"BG33","BG",2018,1.73954,34.5,366.07
"BG34","BG",2018,2.10184,36.2,366.07
"BG41","BG",2018,1.46803,22.8,366.07
"BG42","BG",2018,1.83131,39.2,366.07
"BG31","BG",2019,1.90808,41.6,368.97
"BG32","BG",2019,1.77018,37.6,368.97
"BG33","BG",2019,1.83009,33.7,368.97
"BG34","BG",2019,2.15573,37.9,368.97
"BG41","BG",2019,1.53127,22.7,368.97
"BG42","BG",2019,1.87979,38.1,368.97
"CH01","CH",2017,1.52,20.4,7439.69
"CH02","CH",2017,1.53,19.7,7439.69
"CH03","CH",2017,1.52,17.3,7439.69
"CH04","CH",2017,1.5,14.3,7439.69
"CH05","CH",2017,1.54,17.9,7439.69
"CH06","CH",2017,1.56,13.6,7439.69
"CH07","CH",2017,1.37,34,7439.69
"CH01","CH",2018,1.51,21.2,7460.31
"CH02","CH",2018,1.53,19.1,7460.31
"CH03","CH",2018,1.51,18.2,7460.31
"CH04","CH",2018,1.47,11.9,7460.31
"CH05","CH",2018,1.59,17.7,7460.31
"CH06","CH",2018,1.59,12.5,7460.31
"CH07","CH",2018,1.28,30.2,7460.31
"CH01","CH",2019,1.47,26.1,7615.59
"CH02","CH",2019,1.5,21.1,7615.59
"CH03","CH",2019,1.5,18.8,7615.59
"CH04","CH",2019,1.42,13.1,7615.59
"CH05","CH",2019,1.53,17.2,7615.59
"CH06","CH",2019,1.54,14.2,7615.59
"CH07","CH",2019,1.26,26.7,7615.59
"CZ01","CZ",2017,1.55,9.8,2487.99
"CZ02","CZ",2017,1.79,11,2487.99
"CZ03","CZ",2017,1.7,9.3,2487.99
"CZ04","CZ",2017,1.67,16.1,2487.99
"CZ05","CZ",2017,1.7,10.1,2487.99
"CZ06","CZ",2017,1.73,11,2487.99
"CZ07","CZ",2017,1.67,11.2,2487.99
"CZ08","CZ",2017,1.6,19.7,2487.99
"CZ01","CZ",2018,1.56,8.3,2654.87
"CZ02","CZ",2018,1.74,9.4,2654.87
"CZ03","CZ",2018,1.72,9.4,2654.87
"CZ04","CZ",2018,1.66,17,2654.87
"CZ05","CZ",2018,1.74,11.6,2654.87
"CZ06","CZ",2018,1.76,11.3,2654.87
"CZ07","CZ",2018,1.71,12.5,2654.87
"CZ08","CZ",2018,1.68,16,2654.87
"CZ01","CZ",2019,1.52,7.7,2601.33
"CZ02","CZ",2019,1.76,9.6,2601.33
"CZ03","CZ",2019,1.72,9.3,2601.33
"CZ04","CZ",2019,1.71,19.7,2601.33
