"nuts2_code,""year"",""fertility"",""density"",""GWP"",""NO2+Mean(pollutant_av)"",""O3+Mean(pollutant_av)"",""PM2.5+Mean(pollutant_av)"""
"RO11,2017,1.7,76.1,""1633,845022"",19.2,3205.9,16.7"
"RO11,2017,1.7,76.1,""173,4389669"",19.2,3205.9,16.7"
"RO11,2017,1.7,76.1,""2287,916973"",19.2,3205.9,16.7"
"RO11,2017,1.7,76.1,""2337,235"",19.2,3205.9,16.7"
"RO11,2017,1.7,76.1,""2698,554117"",19.2,3205.9,16.7"
"RO11,2017,1.7,76.1,""42,78107486"",19.2,3205.9,16.7"
"RO11,2018,1.69,75.2,""1652,648381"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""1709,802264"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""186,3470777"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""2261,903448"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""2502,781065"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""2765,805456"",18.1,3278.4,16.2"
"RO11,2018,1.69,75.2,""41,87392149"",18.1,3278.4,16.2"
"RO11,2019,1.69,75,""168,7982128"",18,3115.1,13.5"
"RO11,2019,1.69,75,""1708,229185"",18,3115.1,13.5"
"RO11,2019,1.69,75,""1734,001093"",18,3115.1,13.5"
"RO11,2019,1.69,75,""2193,074361"",18,3115.1,13.5"
"RO11,2019,1.69,75,""2511,125371"",18,3115.1,13.5"
"RO11,2019,1.69,75,""2832,83445"",18,3115.1,13.5"
"RO11,2019,1.69,75,""42,6999187"",18,3115.1,13.5"
"RO12,2017,1.88,68.9,""1478,213357"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""2158,619134"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""2420,273108"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""37,2601741"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""4989,88917"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""845,9122646"",20,3850.5,16.8"
"RO12,2017,1.88,68.9,""915,2300302"",20,3850.5,16.8"
"RO12,2018,1.84,68.4,""1540,234173"",18.8,3013,16"
"RO12,2018,1.84,68.4,""2217,666073"",18.8,3013,16"
"RO12,2018,1.84,68.4,""2388,17307"",18.8,3013,16"
"RO12,2018,1.84,68.4,""36,47008894"",18.8,3013,16"
"RO12,2018,1.84,68.4,""5367,884631"",18.8,3013,16"
"RO12,2018,1.84,68.4,""910,9081276"",18.8,3013,16"
"RO12,2018,1.84,68.4,""969,9964438"",18.8,3013,16"
"RO12,2019,1.85,68.2,""1561,569979"",20,2843,12.6"
"RO12,2019,1.85,68.2,""2273,575601"",20,2843,12.6"
"RO12,2019,1.85,68.2,""2323,978192"",20,2843,12.6"
"RO12,2019,1.85,68.2,""37,18949115"",20,2843,12.6"
"RO12,2019,1.85,68.2,""5440,068189"",20,2843,12.6"
"RO12,2019,1.85,68.2,""882,6770874"",20,2843,12.6"
"RO12,2019,1.85,68.2,""940,5978405"",20,2843,12.6"
"RO21,2017,2.16,89.5,""1044,816433"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""1065,541733"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""2033,826553"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""2148,522868"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""2689,473419"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""3356,672462"",15.1,2431.3,19"
"RO21,2017,2.16,89.5,""39,7056702"",15.1,2431.3,19"
"RO21,2018,2.09,88,""1096,775764"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""1137,552345"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""2146,841835"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""2202,664875"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""2643,687571"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""3243,834518"",16.4,3363.4,18.3"
"RO21,2018,2.09,88,""38,8637294"",16.4,3363.4,18.3"
"RO21,2019,2.14,87.5,""1004,241134"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""1176,178094"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""2141,400888"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""2262,615068"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""2566,25917"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""2919,555362"",16.5,2804.7,14.5"
"RO21,2019,2.14,87.5,""39,63034812"",16.5,2804.7,14.5"
"RO22,2017,1.89,78.1,""1221,717295"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""1436,529959"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""1722,992103"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""2276,591918"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""3168,843994"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""34,0249269"",17,3499.4,17.7"
"RO22,2017,1.89,78.1,""5780,258742"",17,3499.4,17.7"
"RO22,2018,1.84,71.6,""1289,965562"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""1504,515035"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""1778,336661"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""2339,406959"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""3112,658641"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""33,30344369"",17.9,3829.1,16.2"
"RO22,2018,1.84,71.6,""5703,824194"",17.9,3829.1,16.2"
"RO22,2019,1.84,70.9,""1500,149862"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""1814,370071"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""2396,823091"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""3032,154697"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""33,96038125"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""5667,510861"",17.6,3459.7,13.5"
"RO22,2019,1.84,70.9,""888,8739336"",17.6,3459.7,13.5"
"RO31,2017,1.74,89.2,""1895,066075"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""2467,049182"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""3194,653172"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""33,96853447"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""3310,980907"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""7110,364666"",17.6,4629.9,18.2"
"RO31,2017,1.74,89.2,""999,103636"",17.6,4629.9,18.2"
"RO31,2018,1.74,87.1,""1079,788586"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""1981,040387"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""2514,425174"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""3126,20894"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""33,24824704"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""3402,794749"",17.2,3918.6,17.8"
"RO31,2018,1.74,87.1,""7396,539226"",17.2,3918.6,17.8"
"RO31,2019,1.76,86.1,""1113,899182"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""1981,506495"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""2272,531656"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""3034,505265"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""33,9040958"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""3483,440902"",17.2,3287,15.6"
"RO31,2019,1.76,86.1,""7154,697368"",17.2,3287,15.6"
"RO32,2017,1.52,1304.6,""1,711963806"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""1084,253939"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""1201,121853"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""130,6875286"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""1626,244758"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""1815,698578"",32.6,5043.7,18.6"
"RO32,2017,1.52,1304.6,""678,4955914"",32.6,5043.7,18.6"
"RO32,2018,1.53,1316.3,""1,675662386"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""1171,026253"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""128,5567562"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""1282,934993"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""1647,078044"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""1772,536652"",33.3,3900.6,20.1"
"RO32,2018,1.53,1316.3,""693,7378707"",33.3,3900.6,20.1"
"RO32,2019,1.55,1321.9,""1,708716192"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""1208,945728"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""124,6780884"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""1274,14778"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""1605,364167"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""1648,678698"",32.8,3013.6,18.2"
"RO32,2019,1.55,1321.9,""709,7187541"",32.8,3013.6,18.2"
"RO41,2017,1.63,68.9,""1248,548599"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""14934,51443"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""1791,958961"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""2093,045054"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""30,05650737"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""3737,569376"",15.8,4880.7,18.1"
"RO41,2017,1.63,68.9,""551,4983026"",15.8,4880.7,18.1"
"RO41,2018,1.66,67.6,""1303,340581"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""14155,90498"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""1766,765344"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""2155,10267"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""29,41917271"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""4031,80808"",16.2,4431.5,19.7"
"RO41,2018,1.66,67.6,""587,8625786"",16.2,4431.5,19.7"
"RO41,2019,1.64,66.9,""1305,930532"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""13420,39676"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""1709,662611"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""2208,665067"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""29,99948986"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""4152,087791"",16.6,3861.3,19.3"
"RO41,2019,1.64,66.9,""606,652881"",16.6,3861.3,19.3"
"RO42,2017,1.58,56.6,""1071,963149"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""2147,275292"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""2615,184825"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""3454,560553"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""37,84998093"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""4931,30488"",14.5,4201.3,17.6"
"RO42,2017,1.58,56.6,""683,4010073"",14.5,4201.3,17.6"
"RO42,2018,1.6,55.9,""1106,81025"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""2203,134062"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""2556,042044"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""3391,355091"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""37,04738918"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""4821,604057"",18.5,3963.8,16.6"
"RO42,2018,1.6,55.9,""739,4598984"",18.5,3963.8,16.6"
"RO42,2019,1.58,55.7,""1123,172211"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""2261,531782"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""2489,434459"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""3352,917592"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""37,77817911"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""4526,530597"",19.4,3696,14.8"
"RO42,2019,1.58,55.7,""763,019979"",19.4,3696,14.8"
"SE11,2017,1.71,350.8,""1487,13013"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""164,4824704"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""4579,808682"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""545,795675"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""6,754496299"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""623,3557567"",8.4,1624.5,4.6"
"SE11,2017,1.71,350.8,""670,1080752"",8.4,1624.5,4.6"
"SE11,2018,1.66,356.6,""1405,925423"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""152,9774164"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""4642,235849"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""538,7030082"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""556,4373297"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""6,577013925"",10,3096.3,5.7"
"SE11,2018,1.66,356.6,""623,2166544"",10,3096.3,5.7"
"SE11,2019,1.61,361.8,""1400,965661"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""161,1880472"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""4328,379538"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""542,3259569"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""6,431391722"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""603,4482288"",9.3,2897,5.2"
"SE11,2019,1.61,361.8,""624,7223457"",9.3,2897,5.2"
"SE12,2017,1.8,43.6,""2143,397412"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""2778,899357"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""3363,32245"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""35,6582469"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""495,5125099"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""542,6172901"",7.2,1495,4.1"
"SE12,2017,1.8,43.6,""704,791582"",7.2,1495,4.1"
"SE12,2018,1.76,44.2,""2051,576532"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""2632,406825"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""3340,76827"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""34,72128432"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""505,6898578"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""543,9501104"",8.6,3300.1,5.1"
"SE12,2018,1.76,44.2,""713,7515075"",8.6,3300.1,5.1"
"SE12,2019,1.72,44.7,""2097,120581"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""2630,534126"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""33,95251752"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""3710,180575"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""515,9233285"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""522,150303"",7.7,3002.8,4.5"
"SE12,2019,1.72,44.7,""716,001517"",7.7,3002.8,4.5"
"SE21,2017,1.91,25.7,""1086,371195"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""1655,926806"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""219,5589107"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""2769,91726"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""295,6025181"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""351,4788549"",5.5,2107.9,5.1"
"SE21,2017,1.91,25.7,""36,65706334"",5.5,2107.9,5.1"
"SE21,2018,1.88,26,""1053,553475"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""1568,672633"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""228,720969"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""271,0682475"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""2789,146928"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""35,69385567"",6.9,4196.4,6.8"
"SE21,2018,1.88,26,""355,1432284"",6.9,4196.4,6.8"
"SE21,2019,1.83,26.2,""1048,478089"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""1567,525312"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""181,5753637"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""2649,653288"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""277,36156"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""34,9035551"",6.5,3749.4,5.8"
"SE21,2019,1.83,26.2,""356,1580649"",6.5,3749.4,5.8"
"SE22,2017,1.78,107.5,""1036,913279"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""17,97784085"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""1978,706888"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""2058,60451"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""452,5133082"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""453,3210142"",8.5,1792.4,7.7"
"SE22,2017,1.78,107.5,""861,7094703"",8.5,1792.4,7.7"
"SE22,2018,1.76,108.9,""1076,01878"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""17,50545183"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""1920,783599"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""1948,866072"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""432,3462326"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""454,1344461"",9.6,4165.9,8.9"
"SE22,2018,1.76,108.9,""836,6343924"",9.6,4165.9,8.9"
"SE22,2019,1.72,110.1,""17,1178622"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""1945,382013"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""1945,972866"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""439,3787852"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""455,5940818"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""773,4700222"",8.6,3811.3,8.2"
"SE22,2019,1.72,110.1,""864,5606521"",8.6,3811.3,8.2"
"SE23,2017,1.76,68.6,""1426,602378"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""2506,33726"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""35,60051333"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""3722,632183"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""618,2966117"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""745,2582703"",9.2,1819.5,5.6"
"SE23,2017,1.76,68.6,""917,4958053"",9.2,1819.5,5.6"
"SE23,2018,1.74,69.4,""1404,860101"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""2250,529802"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""2372,709798"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""34,66506776"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""579,0489392"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""755,5781216"",9.5,3799.5,6.9"
"SE23,2018,1.74,69.4,""949,7154564"",9.5,3799.5,6.9"
"SE23,2019,1.71,70.1,""1388,967219"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""2137,04397"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""2368,598427"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""33,89754566"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""589,2150417"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""684,1237845"",8.8,3374.6,5.8"
"SE23,2019,1.71,70.1,""757,6262895"",8.8,3374.6,5.8"
"SE31,2017,1.89,13.4,""1916,79755"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""2232,13162"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""240,47199"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""296,7502015"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""317,4280199"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""44,15511759"",6.5,1404.8,3.6"
"SE31,2017,1.89,13.4,""63,06864816"",6.5,1404.8,3.6"
"SE31,2018,1.89,13.4,""1815,59013"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""2274,03423"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""234,9821433"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""287,5588611"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""297,2133725"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""42,99488968"",7,3074.1,4.4"
"SE31,2018,1.89,13.4,""64,34705112"",7,3074.1,4.4"
"SE31,2019,1.78,13.5,""1813,443296"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""2156,733072"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""233,9878106"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""294,990559"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""297,8945443"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""42,04293632"",6.4,2672.7,3.8"
"SE31,2019,1.78,13.5,""68,84000834"",6.4,2672.7,3.8"
"SE32,2017,1.9,5.3,""109,7234323"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""150,313268"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""1681,62645"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""30,28929812"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""31,2766731"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""771,0544906"",5.5,1200.7,3.1"
"SE32,2017,1.9,5.3,""90,75682896"",5.5,1200.7,3.1"
"SE32,2018,1.9,5.3,""110,3434658"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""135,5445422"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""1593,861338"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""30,45484154"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""30,78375475"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""764,0342381"",6.1,2626.6,3.8"
"SE32,2018,1.9,5.3,""89,5133751"",6.1,2626.6,3.8"
"SE32,2019,1.82,5.3,""110,6220024"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""139,2503137"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""1593,645705"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""29,78053841"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""32,74814481"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""796,4966929"",5.6,2556,3.4"
"SE32,2019,1.82,5.3,""90,37074561"",5.6,2556,3.4"
"SE33,2017,1.73,3.4,""181,616138"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""199,5636553"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""211,3079405"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""2478,124815"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""2572,148072"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""343,2491141"",6.4,936.8,2.9"
"SE33,2017,1.73,3.4,""57,21902299"",6.4,936.8,2.9"
"SE33,2018,1.69,3.4,""179,9213186"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""184,8147638"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""209,8148132"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""2348,799781"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""2450,80125"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""397,2822722"",5.7,2328.6,3.8"
"SE33,2018,1.69,3.4,""55,71552552"",5.7,2328.6,3.8"
"SE33,2019,1.7,3.4,""185,0887299"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""185,3492196"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""207,0838718"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""2348,719073"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""2894,561467"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""447,8459903"",4.7,2120.3,3.3"
"SE33,2019,1.7,3.4,""54,48192352"",4.7,2120.3,3.3"
"SI03,2017,1.67,88.4,""1562,767042"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""253,0915036"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""26,09792732"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""3151,594518"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""3294,439007"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""4528,992634"",14.5,7017.2,16.1"
"SI03,2017,1.67,88.4,""807,6523577"",14.5,7017.2,16.1"
"SI03,2018,1.64,88.5,""1518,924089"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""25,12466627"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""252,7489145"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""3245,174475"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""3279,874779"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""4419,055273"",12.8,6736.1,15.8"
"SI03,2018,1.64,88.5,""751,1776231"",12.8,6736.1,15.8"
"SI03,2019,1.68,89,""1532,753923"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""23,5871888"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""258,6223572"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""3114,642403"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""3159,730076"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""4085,697738"",12.8,5792.4,12.8"
"SI03,2019,1.68,89,""730,4842756"",12.8,5792.4,12.8"
"SI04,2017,1.58,124.9,""1882,74052"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""19,12735321"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""250,6707535"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""2541,631436"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""434,0225003"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""496,7803864"",18.3,7039,16.4"
"SI04,2017,1.58,124.9,""680,3610864"",18.3,7039,16.4"
"SI04,2018,1.58,125.7,""18,41404339"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""1941,126101"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""249,53043"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""2529,198643"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""423,3108253"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""481,6763288"",16.4,6202.5,15.8"
"SI04,2018,1.58,125.7,""651,9807041"",16.4,6202.5,15.8"
"SI04,2019,1.55,126.9,""17,28721541"",16,5708.3,13.6"
"SI04,2019,1.55,126.9,""1861,888017"",16,5708.3,13.6"
"SI04,2019,1.55,126.9,""2435,109152"",16,5708.3,13.6"
